item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
660,3,0,0,3,0,3,0,rt victoroliveira furacã­â£o sandy diz que sã­_ apareceu porque outono ã­â© sempre igual folhas caem quintal e quis dar uma mudada
661,3,0,3,0,3,0,0,rt mitchellreports red_cross tell u grateful romney donation prefer people send money donate_blood dont collect good best way_help sandy
662,3,0,0,3,0,3,0,f'n cute http //t.co/i1r4ux1m
663,3,0,2,1,2,1,0,rt 57un latest image new_york sandy hit ... .. wait ... oh http //t.co/lkdzxbqt
664,3,0,0,3,0,3,0,rt a_lo_gonzo ã¤ã³ã¬ pilurubio efectivamente ya estã­ã§n todos listos en nyc para la llegada del_huracã­ã§n sandy expectaciã­_n mã­ã§xima http //t.co/7yhzmv2xã¤ã³â
665,3,0,0,3,0,3,0,hope_everyone safe hurricane_sandy lt_3
666,3,0,3,0,3,0,0,rt wpbtonzlewis msnbcridicules romney 4 collecting food supply 4 sandyvictims http //t.co/dphlhcge http //t.co/4mmwgltp sheer nastiness left
667,3,0,0,3,0,3,0,oh hurricane_sandy nature 's way punishing crime committed east ed um yeah okã¤ã³_
668,3,0,0,3,0,3,0,ã¤ã³ã¬ jonnyschulman22 briattanasio anythings possible sandyã¤ã³â
669,2,1,3,0,2,1,1,rt transportdata mta `` worse worst case '' rt urbandata seven nyc subway tunnel flooded transportnation http //t.co/dyxyy7cc sandy transit
670,3,0,3,0,3,0,0,rt kayladidier help affected_hurricane sandy text_redcross 90999 give 10 visit http //t.co/7eaxdkmb
671,3,0,0,3,0,3,0,rt infamous_rockyy real goon go store sandy http //t.co/ptxlbwzy
672,3,0,0,3,0,3,0,thank sandy ruining nyc def looking forward shopping trip
673,3,0,3,0,3,0,0,rt liredcross impacted hurricane_sandy let friend family know 're `` safe well '' registering http //t.co/jkulljwj
674,3,0,1,2,1,2,0,dubbele regenboog boven nyc na sandy ... http //t.co/yvhfpd7d
675,3,0,0,3,0,3,0,rt vixxcortes sandy la ha acojonado http //t.co/ycavi8p6
676,3,0,3,0,3,0,0,rt lotuselyse really interesting guide real vs. fake hurricane_sandy twitter photo atlantic http //t.co/ygbs2l9c
677,3,0,3,0,3,0,0,rt anonymouspress amazing photo even hurricane wo_n't keep honor guard tomb_unknown soldier morning sandy http //t.co/b015bhhw
678,3,0,0,3,0,3,0,sandy http //t.co/dkrkw3q9
679,3,0,0,3,0,3,0,rt danilogentili um paã­_s sobreviver ao furacã­â£o sandy ã­â© fã­ã§cil quero ver sobreviver colonizaã­_ã­â£o portuguesa
680,3,0,3,0,3,0,0,everyone follow retweet later show yall way donate 1 affected_hurricane god_bless
681,3,0,2,1,2,1,0,rt sciam sandy versus katrina irene monster hurricane number http //t.co/f4s4qkcu
682,2,1,0,3,0,3,0,rt justblaze sandy activity list 1.po 2.headshot 3.sit 4.stand 5.pass 6.wake faded
683,3,0,0,3,0,3,0,wow heel jersey_shore gewoon weg boardwalk volledig ingezakt kermis en al sandy vettig
684,3,0,3,0,3,0,0,rt makeawish help affected sandy http //t.co/gktaqpvg
685,3,0,3,0,3,0,0,rt adamjennings1 obama cancel campaign stop due sandy go vega day terror attack 9/11 kill american 7hoursofhell romniac
686,3,0,3,0,3,0,0,mta 108 year nyc subway system never faced disaster devastating http //t.co/pxsa4mdu sandy
687,3,0,0,3,0,3,0,real_liam_payne follow case die hurricane_sandy tonight lt_3
688,3,0,0,3,0,3,0,rt goncuriel ã¤ã³ã®llegã­_ el_huracã­ã§n sandy nueva_york ã¤ã³ã®âœã‹el huracã­ã§n sandã­_a ã¤ã³ã®no sandy ã¤ã³ã®no llamo sandy ã¤ã³ã®âœã§huracã­ã§n sandy amigo ã¤ã³ã®âœã‹huracã­ã§n sandã­_a ã¤ã³ã®âœã§âœã§no
689,3,0,3,0,3,0,0,rt heatherhaddon nj shelter count 6329 49 pet according oem largest number middlesex morris sandy
690,3,0,2,1,2,1,0,rt nycmayorsoffice message new_york city employee work today http //t.co/hlq0mgfy sandy
691,3,0,3,0,3,0,0,nickstudmuffin nick jonas joe jonas nyc sandy x http //t.co/dl5i68qx
692,3,0,2,1,2,1,0,hurricane_sandy ai_n't got shit nyc
693,1,2,3,0,1,2,1,fleeing east village take camp friend 's place midtown insanity last_night explosion flooding uprooted trees.yikes sandy
694,3,0,3,0,3,0,0,rt 9gagtweets apple map sandy http //t.co/8bn2urbi 9gagtweets
695,3,0,0,3,0,3,0,nbcjodi hey girlie sent sandy related email
696,3,0,3,0,3,0,0,official report 2nd death one staten island 's hurricane_sandy evacuation zone http //t.co/ewzisgag http //t.co/tujdx0wk
697,3,0,3,0,3,0,0,contribute sandy relief_effort http //t.co/pgukavbd
698,3,0,1,2,1,2,0,sandy storm em nyc sand storm site itau santa tempestade de areia batman http //t.co/jbd20kty
699,3,0,1,2,1,2,0,lord pray every person life east_coast path hurricane_sandy keep safe father god
700,3,0,3,0,3,0,0,news sandy flood nyc subway http //t.co/zmeqfuc8 cnn
701,3,0,0,3,0,3,0,people stupid rumor n't think people 's life risk funny 're sandy 's path
702,3,0,0,3,0,3,0,noticias tormenta sandy paraliza nueva_york http //t.co/psgsyglk
703,3,0,0,3,0,3,0,si el_huracã­ã§n sandy e asã­_ imagã­_nate el_huracã­ã§n nadine seguro ese fue el que extinguiã­_ los dinosaurios
704,3,0,0,3,0,3,0,people taking sandy seriously reporter standing middle ... say whattt reckless cnn
705,3,0,1,2,1,2,0,lucky 're getting little bit wind rain least compared area sandy
706,3,0,2,1,2,1,0,lol hurricanesandy flood http //t.co/yiitnylr
707,3,0,3,0,3,0,0,rt weatherchannel sandy bearing east_coast destructive wind power_outage flooding rainfall dangerous storm_surge expected http //t.co/etjgcrxd
708,3,0,3,0,3,0,0,oh wow picture hurricane_sandy look_like 's really bad hope_everyone stay_safe ã¤â_» â «
709,3,0,0,3,0,3,0,zebrafinch farmerjeremy seaslife glad everyone ok worse wear blessing prayer nyc friend sandy
710,3,0,3,0,3,0,0,rt missleslieg ohmygodohmygodohmygodrt nbcnews tunnel flooding sandy may drive subway rat onto nyc street http //t.co/qvjs5ph7
711,3,0,0,3,0,3,0,thinking everyone going difficult time nyc right hoping evansamek safe well sandy
712,3,0,0,3,0,3,0,+++ newsticker zu `` sandy '' +++ wall street ã­_ffnet mittwoch wieder die sturmschã­_den werden noch ã­_ber tage den al ... http //t.co/zk07ldkd
713,2,1,1,2,1,2,0,rt letsstartup_nyc nyers get standing together always get city love back foot mikebloomberg sandy nyc
714,3,0,3,0,3,0,0,per antderosa mayor mikebloomberg press event coney island hospital evacuated sandy nyc
715,3,0,2,1,2,1,0,mittromney never said going use red_cross distribute food msm making fool typical sandy
716,3,0,0,3,0,3,0,nada_gabr heya el bet sandy 3amla eih ma3aky
717,3,0,3,0,3,0,0,u count cost sandy recedes least 32 people killed million_without power transport ... http //t.co/ly5ylce5
718,3,0,0,3,0,3,0,rt _charzard3 sandy wo_n't kill bordum
719,3,0,0,3,0,3,0,rt jaijopower `` el_huracã­ã§n sandy arrastra do tiburones hasta el_metro de nueva_york acojonante http //t.co/dx4cwpcyã¤ã³â olaaa
720,3,0,0,3,0,3,0,comentarios huracã­ã§n sandy comando incendia hotel en acapulco esther orozco beneficiã­_ empresas cuestionables http //t.co/8nxounty
721,3,0,0,3,0,3,0,sandy fuck you.. smashsquad smashingjoe smashingstar preme freshe wegotthis ssmg gon b workin heavy til lose power dedication
722,3,0,3,0,3,0,0,rt reuters obama land atlantic_city new_jersey observe sandy damage -abc
723,2,1,3,0,2,1,1,rt usaphoto great escape nyc http //t.co/bydsilh6 sandy nyc newyork hurricane /via renovdiaries
724,2,1,0,3,0,3,0,hey cnn guy get fuck dune need protect shoreline sandy
725,3,0,3,0,3,0,0,cnn say sandy landed atlantic_city
726,3,0,0,3,0,3,0,alltsã­â « det hã­_r med sandy new_york ã­_r fruktansvã­_rt alltsã­â « herregud tã­_nk bo dã­_r ooo
727,3,0,0,3,0,3,0,rt andrewcochranx gangam style actually giant rain_dance brought hurricane_sandy
728,3,0,1,2,1,2,0,indeed.no taped window //ã¤ã³ã¬ thetodayshow thanks aussie spoke u morning nyc stay_safe sandy frankenstormã¤ã³â
729,3,0,3,0,3,0,0,rt guggenheim due continued impact sandy picasso conversation scheduled fri nov 2 cancelled http //t.co/jwsk6oys
730,3,0,3,0,3,0,0,sarah guthartz washington height surveyed devastation sandy fort tryon park walking dog ... http //t.co/5zjrmry7
731,3,0,0,3,0,3,0,rt puntopalote âœã‹estã­â leo messi detrã­âs del huracã­ân sandy si claroquefindeciclã­ã±n
732,3,0,2,1,2,1,0,rt ryotnews dog get blow dry sandy begin weaken east_coast support relief_effort http //t.co/zplslj9y nyc http //t.co/p1mhdupi
733,3,0,2,1,2,1,0,trading oil wake sandy http //t.co/ysux8yqp via yahoofinance
734,3,0,1,2,1,2,0,angelamchoi say friend frankenstorm party part 2 sandy nobig nyc rage
735,3,0,0,3,0,3,0,joe acabou de postar essa foto instagram fazendo piada furacã­â£o sandy que passarã­ã§ por nyc dessa vez ele se superou
736,3,0,3,0,3,0,0,best photo roundup 've seen sandy 's effect big picture http //t.co/mdqs3vgn
737,3,0,2,1,2,1,0,rt itsreginag karen covering hurricane_sandy http //t.co/mg0wc0v2
738,3,0,2,1,2,1,0,5 fake hurricane_sandy photo 're sharing social_medium http //t.co/zeu6v2vv via mashable
739,3,0,3,0,3,0,0,rt nygovcuomo storm gust expected 80-85mph bridge nyc area quickly becoming unsafe sandy
740,3,0,1,2,1,2,0,rt teapartycat awkward moment mitt suggests getting rid fema tv hurricane_sandy hit east_coast right election
741,3,0,0,3,0,3,0,http //t.co/5nepzax8 â™ââ™_â™â‹â™âƒ â™â€ã¸â±ã¸ãˆâ™âšâ™ãš â™âšâ™â‹ã¸_ ã¸_ã¸ã¥â™âƒâ™â‹ kuwait saudi sandy sex ksa egypt bahrain http //t.co/yv4wuc0s
742,3,0,3,0,3,0,0,hurricane_sandy propels emergency apps top app store http //t.co/nssqg0qk post
743,3,0,1,2,1,2,0,davidchoimusic wondering possibility concert ny clara c cancelled hurricane_sandy
744,3,0,3,0,3,0,0,damage sandy may reach much 50 billion please support hurricane relief donating http //t.co/bp4dzxyb jerseystrong
745,3,0,3,0,3,0,0,rt mikebloomberg next update nyc 's response sandy 5:30 pm 10/29 watch live http //t.co/pzwezmcp
746,3,0,0,3,0,3,0,furacã­â£o sandy chegando canadã­ã§adeus sucesso de justin bieber
747,3,0,3,0,3,0,0,rt dgjackson eric draper photo gov loading hurricane relief supply send affected sandy http //t.co/5shbdiza
748,3,0,1,2,1,2,0,knicks-nets game cancelled *shrugs* important thing worry bout sandy
749,3,0,0,3,0,3,0,rt bbcbrasil repã­_rter relatum cenã­ã§rio de caos em ny apã­_s passagem sandy http //t.co/cjeitwih
750,3,0,3,0,3,0,0,rt nprrussell power_outage comparison sandy 7 million+ irene 6 million derecho 4.2 million ike 3.9 million katrina 2.7 million
751,3,0,0,3,0,3,0,heifer sandy stopping getting money
752,3,0,0,3,0,3,0,'s game armageddonboots sandy http //t.co/qchjx0em
753,3,0,3,0,3,0,0,rt rt_com photo taxi sit flooded lot hurricane_sandy hoboken new_jersey update http //t.co/rfbll7kn http //t.co/mptan9pe
754,3,0,3,0,3,0,0,rt breakingstorm hurricane_sandy update center storm moving toward cape may new_jersey nhc_atlantic http //t.co/s4otj1kk
755,3,0,2,1,2,1,0,sandy one57 crane_collapse http //t.co/eskru1f3 nyc nativeicons nyskyline
756,2,1,2,1,1,2,1,rt matt_ginella home sweet home still standing thought lucky sandy nyc http //t.co/sh67xvys
757,3,0,0,3,0,3,0,rt angelelaine_5 might competition sandy see blow
758,3,0,0,3,0,3,0,_ã _âã£ã « ã£_-_â » __ã£ã³___âµ _âÿ_â‡-_â‡_ã ã£â€ã£ã³_ã___ã___ã sandy _ã‹___ã©____ã£âã£â‰ã£ã « ã£_ _â‡_ãã£â‰___ã‹_ã©_âµ__ã£â† 7 _ã©_âÿ___âÿ__ ___âµã£â‰ã£ã³___ã‹___ã©_âÿã£â‰_âµ___ã _âÿ_â‡ 26 prayforusa http //t.co/ycvz0fub
759,3,0,3,0,3,0,0,probably good time talk climate_change ... http //t.co/jcfttabd via good sandy frankenstorm
760,3,0,3,0,3,0,0,rt katiecouric problem w generators-hoping traffic issue rt nytmetro bellevue hospital nyc evacuating 500 patient http //t.co/poqefmdx
761,3,0,0,3,0,3,0,_jillblack would love play sandy say otherwise
762,3,0,3,0,3,0,0,rt icnany 're nyc need post sandy non-emergency assistance call u 646-820-icna 4262 'll try address need
763,3,0,3,0,3,0,0,rt linkinpark musicforrelief raising fund hurricane_sandy recovery effort donation made http //t.co/bgc3kixb
764,3,0,3,0,3,0,0,metro rail bus service resume tuesday morning metroaccess suspended tuesday sandy
765,3,0,2,1,2,1,0,unclerush insult bloomberg homeless nyc sandy mansion la stfu http //t.co/ncelfgtb
766,3,0,1,2,1,2,0,everyone middle hurricane_sandy hope safe ã¤â_» â «
767,2,1,3,0,2,1,1,picture storm sandy resident begin clear debris http //t.co/jvyryhaz
768,3,0,1,2,1,2,0,google news obama declara 'zona de desastre em nova york e nova jersey por ... ã­_ltimo segundo ig http //t.co/p7ye4aav
769,3,0,2,1,2,1,0,rt alexeicarreon okay sandy let stop playing game give wifi back
770,3,0,2,1,2,1,0,rt brooklynvegan ca_n't sleep work tomorrow park slope armory shelter need new volunteer midnight 8am 15thst btwn 7th 8th ave sandy
771,3,0,2,1,2,1,0,rt beltrew u affected haiti 's homeless earthquake victim say `` misery '' sandy kill 52 http //t.co/e5lhel0l
772,3,0,2,1,2,1,0,sad west village halloween parade cancelled ... totally understand sandy westvillagehalloweenparade sadtimes
773,2,1,3,0,2,1,1,rt phil_radford greenpeace exclusive dramatic photo hurricane_sandy aftermath http //t.co/iozrxm4x via sharethis
774,2,1,0,3,0,3,0,would love die yet thanks sandy
775,3,0,3,0,3,0,0,rt breakingstorm national weather service reporting 24-foot sea new_jersey ahead hurricane_sandy cnnbrk http //t.co/f5mpaoci
776,3,0,0,3,0,3,0,yougainpoints lol ... great treat http //t.co/704uboo2
777,3,0,0,3,0,3,0,rt ã¤ã³ã¬ mike_ftw heckuva job brownie http //t.co/kksdrvvgã¤ã³â fb
778,3,0,3,0,3,0,0,instagram photo show superstorm_sandy 's drenching path damage http //t.co/g9iothpv http //t.co/xcuqh6hp
779,3,0,0,3,0,3,0,candy y'all ass sandy
780,3,0,0,3,0,3,0,obama laugh butt http //t.co/xawneegn
781,3,0,1,2,1,2,0,domino romo hurricane_sandy http //t.co/hvhbbmqg
782,3,0,1,2,1,2,0,n't avenger saving nyc sandy
783,3,0,2,1,2,1,0,rt whiteboyposts many people taking hurricane_sandy joke twitter turn news realize 's idiots.. people dying n't joke
784,4,0,3,1,3,1,0,rt supermanhotmale president_obama great president moving swiftly make sure people get help need sandy
785,3,0,0,3,0,3,0,rt zeldman ã¤ã¬â© `` bliss normality hour '' sandy glamorous zeldman .com http //t.co/shyxv8hp
786,3,0,2,1,2,1,0,desolate windy wet southbronx hurricane_sandy nyc nypd 41st precinct http //t.co/fsb7dcex
787,3,0,2,1,2,1,0,damage hurricane_sandy dont even scratch service damage caused http //t.co/xyqcglvo
788,3,0,3,0,3,0,0,rt latimes new_york city marathon threatened aftermath super storm sandy http //t.co/v72bs8fc
789,3,0,0,3,0,3,0,nyc basically f'n crazy http //t.co/7hub8rdx
790,3,0,0,3,0,3,0,rt realskipbayliss lebron 's hairline blown back even sandy
791,3,0,2,1,2,1,0,rt ajaybhatoa hurricane_sandy actually hit many country usa thought go caribbean affected
792,3,0,3,0,3,0,0,rt khalsir gurdwaras turned shelter home sandy-hit area united state time india mobile http //t.co/4fyej23x
793,3,0,0,3,0,3,0,sandy perfectstorm frankenstorm nyc storm hurricanesandy hurricane eastcoast gqe newyorkcity wea http //t.co/hdegyaav
794,3,0,3,0,3,0,0,rt amazingatheist sandy breaking flood record threatening nyc 's subway system afford elect man belief disaster_relief `` immoral ''
795,3,0,3,0,3,0,0,austin disaster_relief network know 'll long road hurricane_sandy youtube http //t.co/jt8xgnol
796,3,0,0,3,0,3,0,rt coat_gs romney obama2012 breaking romney call honey boo boo donate `` go go '' juice instead money sandy relief
797,3,0,1,2,1,2,0,rt conservativepod hey mikebloomberg many gun protecting family power sandy nyc guncontrol
798,3,0,0,3,0,3,0,rt naosalvo sã­_ eu estou muito confuso http //t.co/3x93n7jc ab furacã­â£o sandy
799,3,0,2,1,2,1,0,continue safe sandy check near neighborlylove community
800,3,0,0,3,0,3,0,someone let know result divorcecourt show interrupted due_hurricane sandy
801,3,0,0,3,0,3,0,praying people breezy point queen home three summer thank fdny sandy
802,3,0,1,2,1,2,0,unmatched location colony cove condo sale direct waterfront view overlook white sandy beach ... http //t.co/eaursmkl
803,3,0,0,3,0,3,0,rt tvmcgee somewhere world right roland emmerich giving sandy note better lethal storm
804,3,0,1,2,1,2,0,rt acarvin somebody get ali velshi fishing net catch dinner crew reporting live air sandy
805,3,0,1,2,1,2,0,watching news 'sandy hitting nyc shocking
806,3,0,1,2,1,2,0,damn said hurricane_sandy twice big irene.. smh
807,3,0,0,3,0,3,0,hear sandy
808,3,0,0,3,0,3,0,hurricane_sandy ... nature way temper tantrum hope worst nyc
809,3,0,1,2,1,2,0,rt yaboypaulryan obama hate white people sandy
810,3,0,0,3,0,3,0,rt 1990teresa `` odiomistweets huracã­ã§n sandy arrastra 2 tiburones hasta el_metro de new_jersey impactante http //t.co/fwvaecwy ''
811,3,0,3,0,3,0,0,rt southerntalker mikebloomberg ... pres obama job going area sandy caused much damage american hope welcome visit nyc
812,3,0,3,0,3,0,0,rt bsspunit1 water-filled entrance battery park tunnel manhattan http //t.co/xq1qd8hr sandy nyc nyc
813,3,0,0,3,0,3,0,rt milenagimon miren sandy en ny tremenda imagen del_huracã­ã§n parece el `` dã­_a de_la independencia 2 '' http //t.co/a9qmh4yt
814,2,1,3,0,2,1,1,traumatic picture hoboken path station awful http //t.co/vx26uaxk nyc sandy
815,3,0,0,3,0,3,0,tu la ramene avec toi ou koi blackro sandy rt '' nyah_makeida sandy nyc hope_everyone safe ''
816,3,0,0,3,0,3,0,maybe ultimate campaign would donate raised election 's contribute forward disaster_relief mondragon hurricane_sandy
817,2,1,1,2,0,3,0,rt 23_tjb superstorm_sandy 'm gunna definitely need thunder buddy
818,3,0,0,3,0,3,0,taking nap attempt start day continued prayer nyc recover rebuild sandy
819,3,0,0,3,0,3,0,rt ritaora hate sandy
820,3,0,0,3,0,3,0,la_iguanatv sandy '' causã­_ estragos en cuba haitã­_ ... pero fue noticia hasta llegar usa http //t.co/xyaxpm0a vã­_a la_iguanatv ''
821,3,0,0,3,0,3,0,rt englisharab ã¸âµâ™âšã¸â±ã¸â© ã¸ã‚ã¸â¿ã¸â¬â™âšâ™â‹ ã¸_ã¸_ã¸âµã¸_ã¸â± ã¸_ã¸_â™ãšã¸â¿â™_ â™âƒã¸â¿â™_â™ãšã¸â© â™ãšâ™_â™âšâ™_â™âšã¸â±â™â€ ã¸_â™â‹ã¸â£â™âƒã¸â±â™_â™â€â™_ã¸â© ã¸ãˆã¸ãˆã¸_â™âšâ™â‹ â™â‹â™âƒã¸â¿â™_â™ãšã¸â© ã¸â£ã¸ã‡ã¸ã‚ã¸_ã¸_ â™âš ã¸ã‡â™â‹â™â‹ ã¸ãˆã¸_â™âƒ â™â‹â™â‹ã¸_ã¸â±â™â€ã¸â© â™ââ™_â™âˆã¸_ sandy ã¸â « ã¸_ã¸âµã¸_ã¸â±_ã¸_ã¸_â™ãšã¸â¿â™_ http //t.co/7kxhelw8
